ID,target,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,feat_30,feat_31,feat_32,feat_33,feat_34
10,False,1.609371854,1.473990732,0.627987727,-0.118493258,0.19440881,5.492556993,-0.988387508,-0.74408834,-0.39768527,0.008792612,-1.174444,-2.871612833,-2.0814853,0.64326655,0.054024235,-0.073503497,-0.37699272,-1.410216067,-1.290027914,0.093904714,-1.1743419,0.011483839,-0.68340476,-0.1565884,1.727939,0.11570199,1.8705549,1.3585484,0.69760706,-0.558430572,-1.4494711,0.39183864,1.1503707,0.83637674,0.29943229
11,False,0.410600433,0.602500916,0.401561599,0.08053673,-1.0733764,1.481009331,-1.771818303,-0.40045889,-0.56603975,0.320056758,0.6799399,-3.636789206,-1.0293453,-0.39979575,0.379129091,-0.283374038,0.9969004,0.125435294,-0.751769166,-0.82676856,-2.2111106,0.010572943,0.47366,0.29563206,0.97798717,1.0057546,-0.080733397,-0.27648483,1.3383453,0.974498386,-0.22413525,1.0877082,-0.67747645,-0.87195948,0.91747628
12,False,0.136870686,0.74873035,0.0125269,0.052587047,-0.015051367,-4.381890412,-3.101577313,0.45288758,-0.73439423,-0.17167649,1.2871853,-3.217152431,0.58794426,-1.0517097,-0.867099368,0.475159354,1.5061884,0.105084613,1.172595531,-0.11398925,-2.2111106,0.002814119,1.1612871,-1.4779201,0.023503035,-0.50794029,-0.36741556,0.65781987,-0.98507936,-0.552841814,-0.3283136,-0.39791811,-0.53877802,1.8234154,-0.20168446
13,True,-0.246550064,0.575385386,-0.601324017,0.089298728,0.5306475,0.928274013,3.988633299,1.0198762,0.42725169,0.00805615,0.47752475,1.245445525,0.95469022,1.4957694,0.096115611,0.0542144,-0.76784163,0.8921823,0.39438529,1.5194633,0.57148119,0.031049812,-2.514873,1.3060622,-1.118469,-1.3858833,-0.87604522,-0.57376359,-0.53596377,0.426135427,1.1897138,-0.84526283,-1.6830401,-0.90992251,-0.14322084
14,False,0.26006354,0.201718111,0.202913324,0.035842276,-0.33475374,4.109852102,4.773145917,-1.0075376,1.3447836,-0.129819518,-1.1679145,-0.495709759,-0.52431805,0.57306043,1.007917817,-0.491258669,-0.50727569,0.716408688,-1.694897621,0.15330299,-0.17928233,-0.001577611,0.31497683,0.74078658,0.46665638,0.091482873,0.59435687,1.7336859,1.6796732,1.131326616,-0.41760933,0.49677135,0.23397038,0.6465616,0.65856596
15,True,1.014424569,0.201718111,-0.368442735,-0.08177768,2.0189172,-6.339357443,-1.887176845,0.67051957,1.3532013,0.124439817,0.77788271,-0.429891988,1.2132161,-0.96144468,1.207813056,0.544448296,0.46984658,2.623157763,2.630154227,-1.7573415,-0.46528748,0.019777554,0.62573137,-0.26257757,-2.1695379,-0.80462448,-0.76507147,-1.047994,-1.895287,-0.82059186,1.2790095,-0.60226076,-1.6434119,-0.16015272,-1.2206218
16,True,-0.059266707,-0.043507374,0.06995521,0.113378562,-0.45050804,-5.644502159,3.126256048,0.55024926,0.040036379,0.20006427,0.33387529,0.48122235,0.04083145,0.91406157,0.072506987,-0.634914506,0.78371009,0.788982595,-0.995071501,1.8164547,-0.036279753,0.036817663,1.1348399,0.75491847,0.097361926,0.067263756,-1.4864008,0.56580501,-1.9910983,1.927012701,-0.000895934,0.64036348,-0.92515221,0.75095992,0.91747628
17,True,0.401457305,-0.302747343,-0.553593483,0.090139511,0.75664401,-0.608876337,10.69971493,0.76788124,-0.53236886,0.20507598,-0.51496241,3.092562538,1.3995951,-0.89123857,-0.243291488,0.388078009,0.043465952,-0.486092293,-0.091202188,1.6085607,1.6737927,-0.007781765,0.14307007,1.5251064,-1.7604733,-1.1134182,-1.1072405,-0.35434355,-0.21858875,-1.207466864,1.0458484,-0.31507649,-0.58335965,1.3393868,-1.7300905
18,False,-1.331405613,0.541348054,0.274294927,0.018026848,-0.54972602,-2.461634066,1.037552748,-1.3225313,-0.50711568,-0.029504687,-0.16889781,-1.24702384,0.18512494,-0.23932463,-0.183670757,0.435588143,-0.40068053,-0.609789826,-2.368644799,-0.79706942,-0.54274721,-0.018367156,1.9613147,0.59946768,1.2166082,0.55770089,0.57586124,0.65781987,-0.30242366,-0.112696667,-0.92857932,-0.25432597,0.81353168,0.2289683,1.3517775
19,False,-0.064318546,-0.250137975,-0.377970443,-0.0807829,1.6771663,1.18437456,6.722316,0.1665297,1.0333278,0.213530674,-0.51496241,0.783656909,0.20316163,0.40255987,-0.182658861,-0.212590877,-1.2593637,0.121077697,2.04877893,0.33149782,0.8813201,-0.019397726,-1.2123487,1.1152816,-2.0559088,-2.245662,-0.59861086,0.3817753,0.19459759,-1.027502655,1.8991187,-0.54151024,0.29341257,0.25744057,-0.97841542
20,False,0.164474454,0.388411685,-0.244837526,-0.054759716,0.029045511,1.241984652,9.075473811,-0.65245382,0.27573265,0.100086124,0.34693434,2.182333033,-0.12149873,-0.5000902,-0.066281958,0.388078009,-0.039441392,0.141829778,-1.144162335,-0.084290113,1.2030759,0.00216582,-1.8735285,2.987757,-0.65827134,-1.6644032,-0.5523718,-0.46051454,-0.074871761,-0.537394982,1.532014,0.043903848,-0.043426479,0.54216328,-0.28520392
21,False,0.008974885,-0.733448201,0.705200653,0.01039432,-1.7458538,4.074519353,-3.54347928,-1.3454399,0.1157959,0.199620293,-1.8143371,-1.987805235,-1.25781,-0.068824059,-0.386424994,0.161106934,-0.30592928,-1.06508638,-0.126537572,-0.2327858,-1.365012,0.019037049,0.037281288,-0.98330393,1.2734227,0.97548067,0.39090501,0.94094251,0.85330046,0.446135761,-0.79463573,1.0711399,1.7546996,0.17202376,-0.2100364
22,False,2.807644922,-0.530687048,-0.531703577,-0.001311929,2.3386195,-2.362113806,10.44060492,1.048512,-0.10306493,0.30116489,0.013928774,2.435797396,0.92462907,0.52291321,0.066808373,-0.613114863,-1.0284076,0.256495133,-0.079464447,0.54929149,1.7333771,0.024261696,-2.0123763,1.7512167,-1.6979773,-1.3253355,-0.17321152,-0.72240298,-1.0449614,-0.043854092,1.3435008,-0.85630838,-0.45456825,1.4153129,0.52493483
23,False,-1.494090169,0.644753217,0.028382711,0.072734717,0.07314239,-1.471708885,5.250735806,-0.016739336,0.70503658,-0.130238905,-0.5410805,0.306277754,-0.51229359,-0.23932463,-0.406252749,0.253896373,-1.5199297,-0.58283668,0.215155988,0.43049494,0.29143448,0.039949662,-0.71646376,0.45108285,-0.86848511,-0.91966529,0.73307404,-0.26940676,-1.4461714,1.064719639,0.40093484,-0.56912411,0.47173912,1.5102205,1.2599061
24,False,-0.728716482,0.41495211,0.088347341,0.044003432,-1.4481999,1.149145164,-1.624847214,-0.36036879,-0.92800189,0.20114077,1.1565949,-0.661278565,-0.10947427,-0.14905962,0.26927624,0.247222769,2.1990569,-0.07297336,0.223412758,1.083876,-0.85854456,0.037651428,0.64556676,-0.80665532,1.6824874,1.0541928,-0.089981209,-0.035830585,0.2724443,-0.032959686,-0.010817681,-1.0661738,0.28845905,1.0546641,0.83395682
25,False,-0.407782052,0.08650755,0.258592208,0.093962456,-0.47255648,3.104330344,-0.02815422,-0.16564543,-0.14515355,0.161383156,-2.2452854,-1.222877569,-0.74677051,-0.39979575,-0.658146208,0.414352822,-0.29408538,-0.648297925,0.725653816,-0.67827287,-0.60233161,0.027841446,-0.86192333,-1.2659417,0.83026938,0.31550971,0.8532956,0.28976045,0.54191365,-0.571328454,-0.51186593,0.70663678,0.75904301,1.7285079,0.90912433
26,True,-1.82128452,2.071020372,-0.018205585,0.117692599,0.29362678,-3.749135374,-3.542973668,0.41279748,-0.81015375,-0.171302541,0.079223982,-0.768879672,1.1951794,0.45270709,-0.134027325,-0.072446236,0.61197345,-0.11943525,-0.060381769,-0.67827287,-0.512955,0.019783092,0.58606057,-0.92677638,0.7791363,0.12781155,-1.4401617,-2.6476369,-0.97909115,0.375619315,-0.86408796,0.082563268,-0.003798356,-0.2740418,-0.35201948
27,False,1.47895443,0.907762383,0.5908697,0.096118251,-0.62689556,2.654731367,-4.82371811,-1.2308967,-0.018887689,0.025643617,-0.8871451,-2.212883815,-1.6245559,-0.93135635,-0.02873421,0.004300949,-0.40068053,-0.855537706,-0.597135238,-1.0643617,-1.216051,0.034243078,-0.63712217,-1.2730077,1.4040962,0.58192001,0.22444439,0.55164888,0.93713537,1.304974429,-1.4048232,1.1595043,1.1355102,0.32387587,0.11568948
28,False,1.060713681,1.220856863,0.580474422,0.001210848,-1.0182554,3.425638503,-6.417949487,-1.895247,-1.3993944,-0.217784132,-1.8731027,-1.651426478,-2.1897054,1.2149449,0.825986213,0.003092403,-0.13419264,-3.161279975,-0.411054162,-1.1039605,-1.0968822,0.002632897,0.34803582,-1.4213925,1.5518139,-0.33840647,-0.025246526,0.94802057,1.4341566,0.54704068,-1.136936,2.5070612,1.7943277,-0.89094099,-0.15157278
29,False,-0.462629442,-1.074133508,0.276706083,-0.085002399,-0.19695099,0.755929852,-1.881835766,-1.4027115,0.7134543,0.165951748,-1.0895602,-0.203688096,-1.2217366,0.3223243,-0.543638177,0.18732037,-0.70270014,-0.3913961,0.405759358,-0.70797201,0.041179975,-0.002254246,0.57283698,-1.484986,0.81322502,0.38816706,0.25218783,1.8681691,0.61377215,0.408380481,-0.87897058,0.48020303,1.403,1.3868406,0.91747628
30,False,-1.29297272,0.852234823,0.885472133,0.040011769,-2.5947188,4.620613132,-6.364168028,-1.4428016,-2.1569896,-0.205358955,-2.4803482,-1.668690821,-2.1897054,1.1146505,-0.293569015,0.101161683,-0.50727569,-3.190234065,-2.993605498,1.0046783,-0.82279391,-0.014402263,-0.12140188,0.21084072,1.1995638,0.91493287,1.2601993,0.91970831,1.0149821,1.471088531,-1.6181408,1.214732,1.5317914,-2.9409445,2.0867487
31,False,-0.741971442,-0.074252764,-0.039483967,-0.0698896,-0.41743538,2.915594626,-9.008240951,-1.0075376,-0.19565989,-0.001252487,0.77135319,-2.61988004,0.52180975,-1.7437414,-0.112736287,0.104510608,0.2388904,-0.325711638,1.352162512,0.90568115,-1.6033496,-0.011957707,0.81747353,-1.1740844,0.56892254,0.66063214,0.94577372,1.0046451,1.1586991,0.648375922,-0.050504671,-0.17148435,0.34790124,-1.944415,-0.28520392
32,False,-0.849834968,0.161195306,0.012516835,-0.138137282,0.4148932,2.036250565,1.09167629,-0.12555533,0.15788452,-0.162025151,-0.7304366,0.388448108,-0.049351981,0.56303099,-0.196480491,-0.081758738,-1.093549,-0.909059174,-0.523791381,-1.1732585,0.54764743,0.022864749,-1.298302,-0.001137617,-0.71508587,0.16414023,-0.18245933,1.1391284,0.83533584,0.735498959,-0.25390049,0.7452962,0.34790124,-0.28353256,1.3601294
33,False,0.699061217,-0.471295453,0.300247507,-0.043772826,-0.63240767,1.842687849,-2.076515056,-1.3053498,-0.094647206,-0.465843558,-1.2201507,-2.704535226,-0.75879497,0.10167651,0.105726458,-0.386322822,-0.83298311,-0.37822336,-0.477482249,-0.4703789,-1.4067211,0.024084046,0.50010719,-0.13539057,0.62005562,0.77567295,0.98276496,1.2028309,0.97306462,1.611343867,-0.34815709,1.1484587,0.5609024,0.2289683,0.31613618
34,True,0.502450252,0.308821003,-0.51932293,0.133471411,1.2968308,-3.152621812,6.503071088,2.0278559,1.4878849,-0.108915116,-0.16889781,0.088368735,0.40156517,-1.4629169,0.213396175,-0.346102924,-0.44805616,1.724720743,0.205998966,-0.2327858,0.15439035,0.019162992,0.22241165,2.4507452,-0.60713826,-0.73802191,-0.84830178,-1.692098,-1.7336053,0.521813767,1.7602142,-0.60778353,-1.3016194,-0.70112586,-1.036879
35,True,-0.479128629,-0.884597111,-0.20193336,0.004554796,0.93854363,-0.956650677,3.742113573,0.99124039,0.28415038,-0.017501435,0.47099523,4.068694021,-1.2638222,-0.48003131,0.679348371,-0.476434016,-0.12234874,0.832512968,1.951674097,0.4007958,2.3351796,0.016187893,-1.1792897,-0.13539057,-1.6354813,-1.1921304,-1.0979927,-1.1046185,-0.7096218,0.048324033,1.3087747,-0.083119964,-1.1876885,0.35234814,0.16580116
36,True,-1.191887973,0.076364324,-0.717894754,0.052479079,1.1535159,-0.079209786,6.783207195,0.89960587,-0.49869796,0.115752485,0.89541408,1.025120607,2.2232705,0.46273654,0.234368866,-0.108360154,-0.83890506,-0.262295754,1.439698747,0.79678431,0.79790193,0.027222943,-1.2718548,1.4261832,-0.81735203,-0.44133772,0.011744721,-0.60207586,-0.96711474,0.664593918,2.042984,-0.92258168,-1.6335049,1.3488776,-0.4104831
37,False,-1.59562693,-1.360119347,0.777762351,-0.105481597,-0.43948382,0.437738889,-6.578282078,-1.059082,-1.4499008,0.094045133,0.33387529,-2.725242549,-2.0694608,-0.2995013,0.075839162,0.087179851,0.20928064,-3.016063427,-2.103231123,-0.1535881,-1.5497237,0.007217017,-0.5181098,0.21790667,1.2791042,-0.49583073,-0.47838931,1.4930316,0.074833436,-0.202388661,-1.0079533,1.9326927,1.7943277,-2.5518234,0.72538153
38,False,1.179948822,-1.012543363,0.384696023,0.055401642,-0.85840417,-1.8099296,-1.709108129,-1.1965338,-0.23774851,-0.469111124,-0.76961372,-1.189484033,-0.44014685,-0.2995013,0.061278429,-0.210212969,-0.063129205,-1.014652279,-0.672303284,-0.16348781,-0.50699656,-0.018467868,0.99599209,-0.4250943,1.5574954,-0.16281786,-0.33967213,-0.22693836,-0.38027036,-0.213676673,-0.64580952,0.30347425,0.41725045,-0.08422667,-0.026293596
39,False,1.566588876,0.032098786,0.568961128,0.01709033,-1.3710304,1.520932279,-5.850223124,-1.0762635,-1.2478754,0.311118002,-0.19501589,-1.977917963,-0.13953541,1.4857399,-0.340195117,-0.747464961,0.049387905,-1.983787846,-0.709845592,-1.9652355,-1.1683835,-0.000642521,0.68523755,-1.4425903,0.057591754,0.85438508,0.89953466,-0.47467067,1.1946283,0.306551449,-1.4345884,0.51333967,1.8290023,0.029662411,-0.65268953
40,False,0.838475571,1.024692551,0.081526146,0.024829969,0.46450219,-0.157914806,-2.708517083,0.26389138,-0.39768527,0.200457926,1.7181337,0.010980128,0.7202133,-1.5130642,0.222948883,0.157850552,1.1982468,0.018076562,-1.408123641,2.1530449,-0.31036802,0.014097318,0.66540216,-0.2201819,-0.61850117,0.006715961,0.94577372,0.45963403,-0.72758642,1.112806162,-0.52178767,0.47468025,0.30827311,-0.98584856,1.2348502
41,False,-0.232601754,0.295999656,0.135124639,0.032242737,-1.4978089,0.276814,-0.558370583,0.36125306,1.0922519,-0.335037397,-1.337682,1.824757359,-0.58444034,-1.2522986,0.49705075,0.201560376,0.62381736,1.281575634,1.466931208,-1.5197484,0.86940322,0.008950663,0.53977798,-1.1670185,1.3472816,-0.3565708,0.48338312,1.1462064,-0.098824593,0.071998706,-0.060426418,0.92754775,1.0265328,0.44725571,0.76714125
42,True,0.697459327,-1.696063637,-0.492900694,0.043051681,1.1259554,-4.871628192,5.689021159,1.6384092,-0.06097631,0.008163799,0.51017236,1.2410452,1.2132161,-0.11897128,-0.27618718,-0.253983066,-0.97510999,0.001251148,0.44340171,-0.22288609,0.9111123,0.005991376,0.037281288,1.2424687,-1.3627715,-0.39895426,0.29842689,-0.76487137,-0.94915011,1.310415802,1.1153007,-1.2760392,-0.83598894,0.31438511,0.32448813
43,False,0.418979052,-1.868740898,-0.101679543,-0.08091877,1.1700522,3.648748037,1.440023384,0.40134316,0.49459348,0.092284541,-1.7425123,3.186249425,-1.0594064,2.3081545,-0.791372577,0.431947385,0.26257822,-0.10910818,1.556587461,0.90568115,1.6857096,-0.010558096,-0.47182721,0.15431317,-0.24352526,-0.55032375,-0.14546808,1.09666,1.0748642,1.2971,1.0061614,0.57409019,0.47173912,-0.98584856,-0.093109162
44,True,1.595255726,1.594029893,-0.114352816,0.065348911,-0.38987483,1.211507805,0.200754868,0.91106018,0.99965692,0.109941235,0.58199708,0.619949688,-0.043339752,-1.5531819,0.457740522,-0.158187754,0.019778139,1.148299073,1.833415931,-1.0940608,0.38081109,0.035083679,-0.43215641,-0.89144665,-0.66963425,-1.9489778,1.4636512,-1.8265813,0.11076268,0.150794399,0.40589571,-1.552178,0.025922737,0.46623722,-1.2289738
45,False,-0.765881017,-0.332052785,0.267167401,-0.012084337,0.1888967,3.404871335,-2.59851135,-0.54936499,0.65453024,-0.109618989,-0.72390708,-0.925664024,-0.64456262,0.13176485,-0.582966794,0.548940035,-0.94550022,0.625309241,0.135429253,-0.64857373,-0.33420178,-0.015906099,-0.33959123,-0.48162186,-1.0275658,-0.090160509,0.82555216,-0.48174874,1.6138029,-2.12718419,-0.35311797,0.060472171,-0.96973385,0.37132965,1.3935372
46,False,-0.905833935,-0.791854071,-0.310579839,-0.018693807,-0.5938229,-0.364453796,-6.320627836,-0.55509214,-0.094647206,0.072243139,-0.18195685,0.264805221,0.99076359,-0.52014909,-0.929936022,-0.020279679,1.9029592,1.252581491,1.006034161,-0.55947632,-0.23290829,0.028855528,0.9166505,-0.60174292,-0.68667861,0.80594685,-0.21020276,-0.43928034,0.068845229,-1.040250849,0.30171736,0.529908,0.2389239,-2.2481192,1.9948773
47,False,-0.451163292,0.804452827,-0.170512369,0.151132126,1.8811144,-0.435216254,9.735494597,0.65906525,-0.094647206,-0.109460485,-0.051366434,2.287396847,-0.42812239,-0.5000902,0.187414045,0.26716227,-0.20525608,0.0201308,-0.379500185,0.3215981,1.894255,0.003126955,-1.2123487,2.3942176,-1.0900618,-1.6220197,0.38165719,-1.0904624,-1.2844898,-1.329766318,1.2839704,-1.7178612,-0.82112839,0.57063555,0.95923601
48,False,2.437317221,0.500758184,0.235587374,0.033958288,0.15031193,2.91098019,-4.477700693,0.48152337,-0.93641961,-0.250569038,-0.81532037,-1.77113748,-0.1996577,0.35241264,-0.039742397,0.375274253,-0.12234874,-1.221885684,-2.693770706,0.33149782,-1.0253809,0.042410324,0.057116684,-0.94797421,1.4609107,0.65457736,1.3064384,0.091574601,0.49400799,0.611605717,-1.4197058,0.75081897,0.60053052,-2.0677948,0.80890098
49,True,-0.510769968,0.009260408,-0.573721908,-0.007121518,0.98264051,0.164156558,6.480391656,0.82515282,0.75554292,-0.230312773,-0.78920229,3.687092486,-0.17560878,-1.7537709,0.087177378,0.795655727,-1.6857444,0.342202851,3.846457835,-0.9356654,2.394764,-0.005973826,-1.5231032,0.57120391,-1.1639207,-1.7673344,0.1504619,-0.26232869,-0.45811707,-0.647288452,2.7474281,0.38631586,-1.2372237,0.2289683,-0.29355586
50,False,0.683462075,0.703838779,-0.142724046,0.08531413,-0.97415847,-4.11927438,-4.860734334,0.011896452,0.52826437,0.018726395,1.1761835,-1.166261515,0.58794426,-1.1219158,-0.085154153,-0.249044222,1.8674275,0.936944541,0.516941816,1.8362541,-1.0432562,0.042897264,1.9480911,-0.44629213,0.56892254,0.47293398,-0.43215025,-0.75779331,-1.2844898,1.423852861,0.00406494,-0.27089429,0.00115516,-1.1187192,0.89242044
51,False,-0.897815008,-1.713684333,0.401168738,-0.053838415,-0.20797521,-1.084790699,-3.551804443,0.006169294,-0.68388789,0.637715714,-0.51496241,-3.679266433,-0.55437919,0.40255987,0.105099539,0.691404061,0.16190501,-0.093947284,-1.597152659,-0.054590975,-2.0383158,-0.020748289,1.359641,0.21084072,0.80186212,1.2782196,-0.30268088,-0.52421713,0.41616129,-0.726007226,-0.98314893,-0.23223487,-0.62298778,-0.6251998,-0.77796872
52,False,0.726401319,1.131336154,-0.001259712,0.028867743,0.75664401,-0.787198319,2.412658493,0.41852464,0.065289551,-0.085568084,-0.45619672,-0.547629739,-1.0954798,0.21200041,-0.03701103,0.632490885,-1.3837248,-0.486009177,-0.689203127,-0.69807229,0.023304653,0.016528347,-0.81564073,0.45108285,-1.4423119,0.12175677,-0.97777115,0.38885337,0.28442071,-0.140719569,-0.085230787,-0.49732805,0.00115516,0.60859857,0.14909727
53,False,2.23462884,-0.065713341,-0.184039721,-0.047177677,0.9771284,1.164414428,9.461002199,0.29825433,0.46092258,0.117711044,-0.27989966,4.000982206,0.31739397,-1.2222103,0.316955928,-0.089568391,-0.50135374,1.157178334,-0.257703683,-1.707843,2.0193823,-0.013182831,-1.1330071,1.8784037,-1.0275658,-1.6462388,0.55736562,-0.36849968,0.24849147,-0.480921494,1.1252224,-0.69614792,-1.0143155,0.39031117,-0.29355586
54,False,-0.049249631,0.751538276,-0.017044219,-0.022532095,-1.5308816,-1.425162045,-5.921692623,-0.66963529,-1.0711032,0.060766112,-0.30601775,-0.731218504,-0.40407348,-0.31956019,-0.033528065,-0.52671028,0.2388904,-1.471382499,0.979208289,-0.36148207,-0.47720436,-0.006957386,1.1745107,-1.3719309,1.6199914,-0.029612715,-0.089981209,0.99756703,-0.24254158,0.500675197,-0.1398004,1.0600943,0.95223011,-1.0143208,0.19920894
55,False,0.506581665,-1.874119005,-0.663162817,0.034087561,2.2228652,-2.450959374,10.1709506,1.4551401,0.46934031,-0.081570142,-1.4617429,2.514872232,0.10095374,0.15182374,0.168582483,0.460729633,-1.223832,0.676726405,1.499773821,0.61858948,1.5605823,0.035498826,-0.67018116,1.5957659,-2.2774855,-0.61692632,0.23369221,0.013715876,-1.3922775,-0.007451555,1.9685709,-2.286707,-1.0489901,1.5102205,0.85066071
56,False,0.66957704,-1.47902007,0.690595021,0.018754805,-1.1725944,0.862263417,-5.729455015,-1.2538054,-1.1300273,-0.118387496,-0.4496672,-0.823010842,-2.3159622,0.84385545,0.260087873,-0.414786016,-0.38883663,-2.24935519,-0.557812682,0.064205576,-0.36399399,0.007345687,-0.54455699,-1.0398315,0.5973298,0.66063214,-1.5788789,3.0006597,0.73952451,0.707387982,-1.1518186,0.62931794,1.3534649,-0.44487543,0.54163872
57,False,-0.107271347,-0.675535452,0.491645023,0.057041173,-0.059148245,2.290399733,-3.368890648,-1.3110769,0.040036379,0.04280626,-1.1548555,-0.401492614,-1.2157244,0.24208874,-0.002290594,0.610251102,0.049387905,-0.413265043,-0.888299336,-0.99506367,-0.23290829,-0.010801546,-0.511498,-0.65120453,-0.27193253,0.95731633,0.53887,0.67905407,-0.044930721,0.401323569,-0.81447922,0.92202498,0.92746253,0.27642209,0.55834261
58,False,-0.671887737,-0.898867649,-0.324761776,0.162032931,1.3960487,-1.629743363,11.70434353,1.5925919,0.1157959,0.302052731,-0.070954997,3.27509839,0.26328391,-0.018676833,-0.312946235,0.109870382,-0.11050483,1.120148861,-0.888299336,-1.5791467,2.0551329,0.008878413,-2.0057645,2.090382,-1.0616545,-1.5796362,0.38165719,-0.28356289,-0.75153925,-1.485496196,0.95655269,-0.69614792,-1.4353643,1.6241095,-0.57752202
